Vardas              Pavardė            ND1    ND2    ND3    ND4    ND5    ND6    ND7    ND8    ND9    ND10   ND11   ND12   ND13   ND14   ND15   Egz.
Vardas9321          Pavardė9321        4      7      2      1      6      7      4      4      8      1      9      7      3      7      2      1
Vardas9322          Pavardė9322        4      5      5      8      6      9      9      7      8      3      1      10     5      5      10     4
Vardas9323          Pavardė9323        3      2      8      2      1      2      5      6      2      6      3      7      7      2      2      8
Vardas9324          Pavardė9324        7      9      5      10     1      2      2      6      2      7      7      9      10     10     5      1
Vardas9325          Pavardė9325        3      5      8      6      6      10     8      5      9      1      9      2      1      3      6      10
Vardas9326          Pavardė9326        9      8      7      2      6      1      1      4      10     3      4      1      2      5      7      4
Vardas9327          Pavardė9327        9      8      2      1      6      1      1      6      4      3      8      2      6      5      5      2
Vardas9328          Pavardė9328        8      3      5      1      6      2      8      9      2      9      5      8      3      7      9      10
Vardas9329          Pavardė9329        4      10     1      6      7      3      5      1      4      1      1      6      8      2      10     2
Vardas9330          Pavardė9330        10     9      3      7      5      5      5      2      2      1      1      10     5      2      1      7
Vardas9331          Pavardė9331        5      8      2      6      3      1      9      9      7      3      5      6      2      3      6      2
Vardas9332          Pavardė9332        5      8      7      5      5      2      8      1      10     9      1      4      10     3      9      3
Vardas9333          Pavardė9333        5      1      5      7      4      9      7      1      3      2      1      1      9      6      2      10
Vardas9334          Pavardė9334        2      7      6      4      9      10     6      6      10     8      10     10     9      1      7      3
Vardas9335          Pavardė9335        9      2      3      10     2      7      8      10     6      2      3      3      2      8      7      5
Vardas9336          Pavardė9336        2      6      8      5      6      9      8      4      10     6      9      3      4      1      7      6
Vardas9337          Pavardė9337        9      9      9      9      7      3      6      8      7      4      3      9      2      8      8      5
Vardas9338          Pavardė9338        2      6      2      7      6      9      7      10     9      10     3      5      7      3      8      3
Vardas9339          Pavardė9339        1      3      2      6      10     7      9      2      2      5      7      2      1      2      1      10
Vardas9340          Pavardė9340        4      7      2      8      9      4      2      2      6      8      6      3      1      4      1      3
Vardas9341          Pavardė9341        2      10     9      6      6      4      10     6      8      2      8      2      2      2      4      4
Vardas9342          Pavardė9342        6      8      9      10     4      10     5      4      5      6      5      10     2      4      9      4
Vardas9343          Pavardė9343        6      2      2      5      5      9      7      6      9      6      4      1      8      2      4      8
Vardas9344          Pavardė9344        2      5      4      4      3      8      4      6      7      1      1      6      9      10     8      2
Vardas9345          Pavardė9345        10     9      1      8      9      10     4      7      7      9      10     6      5      9      10     5
Vardas9346          Pavardė9346        9      9      2      4      3      9      2      4      9      8      6      3      9      7      6      5
Vardas9347          Pavardė9347        5      4      9      2      10     10     10     9      10     7      9      8      4      7      4      2
Vardas9348          Pavardė9348        1      5      8      2      8      10     2      1      3      2      8      3      4      10     4      2
Vardas9349          Pavardė9349        10     10     8      5      4      9      9      9      10     2      4      3      5      2      4      10
Vardas9350          Pavardė9350        2      5      7      8      7      1      7      8      3      3      1      4      4      10     2      10
Vardas9351          Pavardė9351        2      8      9      10     5      9      3      5      6      3      8      1      3      3      4      2
Vardas9352          Pavardė9352        7      1      9      8      5      2      2      6      2      9      3      6      3      2      10     6
Vardas9353          Pavardė9353        9      1      3      9      7      8      6      4      4      8      4      2      10     1      6      10
Vardas9354          Pavardė9354        2      2      1      9      5      6      6      3      5      7      4      5      4      4      8      1
Vardas9355          Pavardė9355        8      9      3      9      8      2      2      6      4      5      2      7      2      9      6      4
Vardas9356          Pavardė9356        2      6      7      1      1      6      5      2      7      2      4      5      8      3      1      6
Vardas9357          Pavardė9357        4      8      5      5      9      3      9      1      3      6      3      3      6      5      2      1
Vardas9358          Pavardė9358        8      7      5      2      7      6      7      3      2      3      2      6      3      4      4      9
Vardas9359          Pavardė9359        4      7      8      9      10     4      6      4      4      4      4      1      6      9      7      6
Vardas9360          Pavardė9360        6      7      5      10     4      6      6      4      3      4      4      5      9      3      4      9
Vardas9361          Pavardė9361        4      2      5      10     1      1      7      9      2      6      2      10     7      10     8      1
Vardas9362          Pavardė9362        9      2      10     7      8      9      8      4      10     6      8      1      9      6      10     10
Vardas9363          Pavardė9363        5      5      5      4      2      5      9      6      1      7      3      3      6      4      2      6
Vardas9364          Pavardė9364        4      3      1      8      10     8      7      7      6      5      6      5      9      10     1      9
Vardas9365          Pavardė9365        2      3      8      8      6      10     6      6      7      4      2      5      10     6      8      4
Vardas9366          Pavardė9366        6      3      1      9      8      2      6      3      7      3      10     8      2      8      3      7
Vardas9367          Pavardė9367        3      6      7      2      9      7      3      9      1      4      9      9      7      3      8      4
Vardas9368          Pavardė9368        3      4      1      1      8      2      7      4      6      6      7      3      10     4      4      1
Vardas9369          Pavardė9369        7      8      5      9      10     2      9      9      2      2      7      10     3      10     2      6
Vardas9370          Pavardė9370        7      10     4      5      9      5      9      1      8      9      4      5      6      1      8      9
Vardas9371          Pavardė9371        7      3      1      7      3      8      7      8      10     9      3      8      9      6      4      9
Vardas9372          Pavardė9372        1      4      10     5      1      10     7      10     8      5      1      3      9      2      6      7
Vardas9373          Pavardė9373        3      2      5      8      9      3      6      1      9      4      8      8      10     4      3      6
Vardas9374          Pavardė9374        10     8      7      3      10     8      4      9      10     1      4      4      7      5      7      5
Vardas9375          Pavardė9375        10     8      6      8      7      9      10     8      7      3      4      9      5      5      2      5
Vardas9376          Pavardė9376        5      9      1      1      4      10     10     3      4      4      8      10     3      9      3      9
Vardas9377          Pavardė9377        4      9      6      7      6      9      10     3      4      5      8      4      2      10     8      6
Vardas9378          Pavardė9378        10     4      1      9      1      4      7      2      7      5      8      1      1      6      8      6
Vardas9379          Pavardė9379        8      6      5      10     6      7      7      3      6      5      10     2      1      2      2      10
Vardas9380          Pavardė9380        8      6      9      7      7      7      8      8      6      6      2      1      4      9      8      7
Vardas9381          Pavardė9381        2      4      1      1      1      8      8      9      6      9      6      5      1      2      9      10
Vardas9382          Pavardė9382        8      7      1      4      8      5      1      4      1      2      10     9      6      1      6      7
Vardas9383          Pavardė9383        7      1      4      8      8      10     10     5      3      3      2      9      7      10     1      6
Vardas9384          Pavardė9384        6      1      1      10     8      5      6      1      3      10     8      9      8      5      6      7
Vardas9385          Pavardė9385        10     7      2      3      1      3      9      5      3      2      7      7      7      9      6      7
Vardas9386          Pavardė9386        5      6      4      2      9      3      2      8      1      7      4      4      4      5      6      8
Vardas9387          Pavardė9387        9      4      3      9      5      8      8      3      10     3      9      3      7      4      6      3
Vardas9388          Pavardė9388        3      6      8      2      1      8      7      6      10     8      10     1      2      6      10     6
Vardas9389          Pavardė9389        9      6      5      9      10     8      6      1      5      1      4      8      3      2      5      4
Vardas9390          Pavardė9390        4      6      2      8      1      4      1      2      7      8      10     6      9      8      10     5
Vardas9391          Pavardė9391        1      3      4      4      6      5      2      5      4      8      8      6      9      4      7      4
Vardas9392          Pavardė9392        10     8      4      7      1      7      5      5      6      7      7      4      3      7      1      4
Vardas9393          Pavardė9393        7      6      3      10     1      1      8      6      7      5      5      3      10     1      1      8
Vardas9394          Pavardė9394        1      6      8      8      3      3      1      3      7      7      10     9      10     8      2      4
Vardas9395          Pavardė9395        5      9      3      5      6      6      4      7      9      4      4      5      9      8      3      8
Vardas9396          Pavardė9396        5      2      3      3      8      5      3      6      7      1      6      5      9      7      6      1
Vardas9397          Pavardė9397        1      5      6      6      2      9      7      2      7      5      4      6      9      4      9      9
Vardas9398          Pavardė9398        9      7      5      10     6      10     1      3      9      6      10     8      7      10     10     7
Vardas9399          Pavardė9399        5      10     8      1      5      7      8      6      4      8      2      4      10     7      5      8
Vardas9400          Pavardė9400        4      8      1      3      9      9      6      5      3      2      10     5      9      6      3      10
Vardas9401          Pavardė9401        9      10     6      7      6      7      2      7      2      5      2      7      3      2      5      3
Vardas9402          Pavardė9402        10     6      9      6      10     7      1      1      8      6      10     8      8      8      1      1
Vardas9403          Pavardė9403        6      2      4      5      2      2      5      1      3      1      1      10     9      9      4      5
Vardas9404          Pavardė9404        2      5      3      8      8      4      7      10     7      8      5      8      5      5      2      9
Vardas9405          Pavardė9405        1      3      5      2      9      1      4      5      8      6      5      2      4      10     2      2
Vardas9406          Pavardė9406        3      9      6      9      1      8      6      5      4      10     2      3      7      3      4      5
Vardas9407          Pavardė9407        7      4      1      1      1      7      7      6      6      10     3      3      1      10     9      7
Vardas9408          Pavardė9408        3      7      3      8      1      5      2      1      1      9      5      3      8      8      9      7
Vardas9409          Pavardė9409        8      5      10     7      9      4      7      3      9      9      6      8      9      1      2      9
Vardas9410          Pavardė9410        2      2      2      10     10     7      2      2      5      8      9      3      4      1      3      1
Vardas9411          Pavardė9411        6      7      10     4      7      6      9      4      7      5      9      6      3      1      8      6
Vardas9412          Pavardė9412        2      9      7      9      2      10     7      5      5      7      9      8      3      10     2      6
Vardas9413          Pavardė9413        10     1      6      8      2      7      2      9      1      1      1      7      5      6      7      2
Vardas9414          Pavardė9414        1      1      2      10     1      9      2      7      5      10     7      1      1      1      2      3
Vardas9415          Pavardė9415        5      5      1      10     10     1      2      1      10     3      8      1      1      4      8      5
Vardas9416          Pavardė9416        4      1      1      10     6      6      6      4      2      7      2      10     6      9      9      3
Vardas9417          Pavardė9417        10     6      1      4      9      1      6      3      10     9      9      5      2      1      2      3
Vardas9418          Pavardė9418        7      9      7      7      4      1      8      6      3      4      5      3      6      1      6      1
Vardas9419          Pavardė9419        1      5      8      3      3      3      10     8      3      4      8      6      2      8      7      4
Vardas9420          Pavardė9420        10     3      2      1      7      8      7      2      9      9      2      5      4      5      7      8
Vardas9421          Pavardė9421        10     6      5      9      7      7      7      6      1      7      4      2      9      1      4      7
Vardas9422          Pavardė9422        7      1      3      6      2      3      1      7      6      6      4      1      8      7      2      4
Vardas9423          Pavardė9423        10     5      8      6      3      10     10     2      2      5      8      7      10     4      8      10
Vardas9424          Pavardė9424        7      2      10     8      8      3      1      4      5      9      8      7      5      5      6      3
Vardas9425          Pavardė9425        9      9      9      10     1      2      9      7      9      9      6      6      6      2      5      6
Vardas9426          Pavardė9426        10     6      4      9      7      3      5      3      4      9      5      8      1      5      9      3
Vardas9427          Pavardė9427        2      3      2      1      4      1      10     8      2      2      5      3      7      2      7      3
Vardas9428          Pavardė9428        10     10     2      10     6      5      5      9      1      1      5      8      1      9      4      8
Vardas9429          Pavardė9429        5      10     7      9      1      5      1      3      9      5      2      6      10     9      5      1
Vardas9430          Pavardė9430        3      8      7      10     8      4      5      10     8      10     7      7      10     4      4      1
Vardas9431          Pavardė9431        4      6      10     2      9      3      7      3      4      10     2      5      9      6      2      2
Vardas9432          Pavardė9432        6      8      5      8      4      8      1      4      1      6      3      6      5      9      5      2
Vardas9433          Pavardė9433        5      2      2      9      9      7      8      8      2      1      7      6      6      5      1      7
Vardas9434          Pavardė9434        10     2      4      7      9      3      10     8      1      7      5      9      3      9      3      3
Vardas9435          Pavardė9435        6      5      2      8      2      7      9      1      8      4      9      2      4      5      6      2
Vardas9436          Pavardė9436        2      7      4      9      4      9      9      8      10     10     6      10     4      10     6      3
Vardas9437          Pavardė9437        5      1      7      2      5      9      6      6      10     10     4      7      10     3      4      3
Vardas9438          Pavardė9438        7      4      6      3      8      2      2      3      10     1      2      3      2      1      3      10
Vardas9439          Pavardė9439        10     9      10     4      6      3      5      7      8      9      1      7      3      1      2      9
Vardas9440          Pavardė9440        4      4      7      9      10     10     6      8      2      1      2      10     6      7      9      8
Vardas9441          Pavardė9441        7      10     5      9      6      3      7      10     1      1      7      10     2      6      3      3
Vardas9442          Pavardė9442        7      3      8      1      10     4      4      5      10     10     2      6      7      3      6      5
Vardas9443          Pavardė9443        6      3      9      2      5      1      2      8      1      1      8      4      8      10     3      3
Vardas9444          Pavardė9444        3      10     9      1      1      4      2      10     1      7      8      2      4      8      1      5
Vardas9445          Pavardė9445        7      10     5      1      10     4      9      10     7      6      7      1      5      1      10     6
Vardas9446          Pavardė9446        2      7      1      2      7      9      9      8      9      9      1      8      4      2      9      4
Vardas9447          Pavardė9447        8      9      7      1      9      9      8      10     9      6      10     1      6      10     10     4
Vardas9448          Pavardė9448        6      9      7      9      2      3      9      5      9      4      2      4      10     3      7      8
Vardas9449          Pavardė9449        4      4      5      7      3      3      6      8      1      6      4      7      10     10     10     2
Vardas9450          Pavardė9450        7      4      1      9      10     8      10     9      8      8      8      7      6      3      5      2
Vardas9451          Pavardė9451        5      9      6      9      7      6      2      4      3      1      9      2      8      3      1      8
Vardas9452          Pavardė9452        5      2      1      4      9      9      4      10     10     3      8      7      10     4      9      7
Vardas9453          Pavardė9453        10     10     9      6      8      2      4      7      8      1      3      8      5      2      2      6
Vardas9454          Pavardė9454        4      8      1      9      6      10     4      4      8      10     4      7      5      8      10     10
Vardas9455          Pavardė9455        3      9      7      4      10     3      7      10     7      7      6      5      10     2      7      1
Vardas9456          Pavardė9456        1      8      4      3      8      4      9      10     10     7      8      3      4      4      7      8
Vardas9457          Pavardė9457        6      5      3      4      8      2      9      3      10     6      4      1      6      8      5      1
Vardas9458          Pavardė9458        1      10     10     4      4      1      5      7      10     1      4      8      5      5      4      8
Vardas9459          Pavardė9459        1      2      4      7      10     1      4      9      5      8      3      7      9      9      10     9
Vardas9460          Pavardė9460        8      9      8      3      4      10     10     5      2      6      4      3      6      7      8      6
Vardas9461          Pavardė9461        1      6      1      6      6      10     9      1      9      6      2      9      8      6      1      9
Vardas9462          Pavardė9462        5      8      8      6      2      7      7      10     6      8      9      7      9      5      2      9
Vardas9463          Pavardė9463        10     5      7      9      4      10     8      5      9      2      4      10     6      9      4      6
Vardas9464          Pavardė9464        9      1      10     4      5      4      7      2      6      9      10     9      8      5      1      9
Vardas9465          Pavardė9465        4      3      8      7      1      2      3      4      5      2      5      8      8      3      3      3
Vardas9466          Pavardė9466        10     8      6      9      8      10     7      6      4      10     3      5      6      2      9      2
Vardas9467          Pavardė9467        10     7      1      10     1      9      9      6      7      3      10     10     6      5      3      7
Vardas9468          Pavardė9468        6      3      8      5      8      9      7      8      2      9      8      5      5      6      5      1
Vardas9469          Pavardė9469        2      5      10     7      4      2      2      3      5      3      9      9      10     2      6      1
Vardas9470          Pavardė9470        7      2      4      6      6      5      7      1      4      2      2      7      8      2      9      7
Vardas9471          Pavardė9471        1      7      6      6      8      8      6      3      7      6      5      2      1      10     9      6
Vardas9472          Pavardė9472        5      3      5      10     2      7      3      2      6      8      5      8      5      3      10     6
Vardas9473          Pavardė9473        1      10     5      3      2      2      6      7      3      2      4      7      8      8      4      5
Vardas9474          Pavardė9474        4      1      8      2      4      1      5      9      6      2      7      8      1      2      4      3
Vardas9475          Pavardė9475        2      2      6      7      4      3      9      1      10     2      4      2      3      8      7      10
Vardas9476          Pavardė9476        8      5      4      4      7      8      7      3      2      1      1      7      9      9      8      4
Vardas9477          Pavardė9477        6      7      6      6      9      1      10     7      5      7      10     3      7      3      7      6
Vardas9478          Pavardė9478        5      6      2      10     4      5      10     2      2      4      5      9      4      1      5      8
Vardas9479          Pavardė9479        4      8      8      2      8      4      1      5      5      1      6      8      2      5      6      4
Vardas9480          Pavardė9480        6      9      5      2      4      5      4      10     10     10     9      1      8      3      10     6
Vardas9481          Pavardė9481        5      8      7      2      9      8      3      7      8      6      4      5      4      8      10     9
Vardas9482          Pavardė9482        5      4      6      4      3      3      8      1      1      6      1      6      1      5      6      6
Vardas9483          Pavardė9483        8      6      2      10     4      6      2      3      9      5      2      4      1      3      8      10
Vardas9484          Pavardė9484        3      10     3      6      1      6      1      1      6      5      8      3      5      3      3      10
Vardas9485          Pavardė9485        4      2      8      9      5      9      8      1      4      1      8      6      3      9      2      2
Vardas9486          Pavardė9486        6      3      5      9      7      4      5      1      4      9      9      6      2      6      4      4
Vardas9487          Pavardė9487        6      4      4      3      5      10     1      3      9      7      10     10     3      3      6      6
Vardas9488          Pavardė9488        5      4      3      8      8      6      7      3      3      9      8      10     8      2      4      9
Vardas9489          Pavardė9489        9      2      5      10     1      6      1      6      7      5      6      2      2      1      3      5
Vardas9490          Pavardė9490        1      8      3      5      6      7      10     2      2      10     3      10     4      1      4      1
Vardas9491          Pavardė9491        7      3      8      2      9      5      1      4      10     3      1      6      6      6      7      4
Vardas9492          Pavardė9492        3      6      2      3      5      6      2      5      2      7      9      9      6      3      4      10
Vardas9493          Pavardė9493        5      6      1      6      10     8      6      5      10     3      7      6      2      6      8      4
Vardas9494          Pavardė9494        10     6      8      10     7      5      2      4      2      4      10     4      3      5      3      10
Vardas9495          Pavardė9495        5      7      7      3      5      8      10     10     9      6      4      2      2      10     1      4
Vardas9496          Pavardė9496        3      6      1      3      8      1      8      10     6      4      2      7      3      3      4      9
Vardas9497          Pavardė9497        3      9      5      10     9      4      3      4      5      3      7      6      6      4      9      10
Vardas9498          Pavardė9498        3      10     7      6      7      2      8      10     7      5      7      4      9      1      4      1
Vardas9499          Pavardė9499        1      10     8      2      4      8      10     4      9      8      9      3      4      7      7      2
Vardas9500          Pavardė9500        6      9      7      1      4      4      7      2      5      2      10     1      7      5      7      4
Vardas9501          Pavardė9501        9      7      10     3      9      5      5      2      6      2      8      10     10     5      9      2
Vardas9502          Pavardė9502        3      10     7      3      3      3      5      10     6      7      1      6      9      5      10     1
Vardas9503          Pavardė9503        1      8      3      7      1      8      1      6      10     8      1      7      6      8      3      7
Vardas9504          Pavardė9504        1      2      5      2      5      5      8      10     5      7      2      5      4      5      2      3
Vardas9505          Pavardė9505        4      7      10     6      2      2      6      10     4      10     5      10     7      4      5      4
Vardas9506          Pavardė9506        4      5      2      2      1      1      6      9      7      2      10     2      2      10     3      4
Vardas9507          Pavardė9507        5      1      2      6      5      7      3      9      2      6      4      7      4      5      10     2
Vardas9508          Pavardė9508        4      9      1      4      2      8      10     3      1      8      1      10     6      4      7      9
Vardas9509          Pavardė9509        3      2      1      6      7      8      7      9      6      1      8      3      1      7      5      2
Vardas9510          Pavardė9510        7      1      5      3      2      8      7      1      7      9      10     1      1      1      2      4
Vardas9511          Pavardė9511        5      3      2      7      7      9      4      9      1      5      8      8      7      2      2      8
Vardas9512          Pavardė9512        2      8      2      1      10     10     5      3      1      4      8      5      7      3      4      5
Vardas9513          Pavardė9513        1      9      5      3      7      5      7      9      5      1      1      6      7      10     9      7
Vardas9514          Pavardė9514        7      9      10     9      10     5      8      8      9      6      7      4      2      8      2      9
Vardas9515          Pavardė9515        3      3      3      8      5      6      9      10     1      9      10     10     4      4      3      9
Vardas9516          Pavardė9516        3      5      4      2      2      9      9      4      4      8      8      3      7      8      8      9
Vardas9517          Pavardė9517        5      2      5      4      9      10     10     6      2      10     9      10     9      2      6      3
Vardas9518          Pavardė9518        4      9      7      4      10     1      4      9      9      6      7      7      10     3      3      2
Vardas9519          Pavardė9519        1      10     1      6      7      6      1      3      3      10     7      5      1      9      9      1
Vardas9520          Pavardė9520        6      5      4      4      3      2      7      10     7      6      1      8      10     10     7      8
Vardas9521          Pavardė9521        9      9      2      2      3      1      7      5      9      4      10     5      9      4      4      9
Vardas9522          Pavardė9522        2      2      8      3      1      1      7      8      5      10     7      6      5      2      10     7
Vardas9523          Pavardė9523        2      2      10     6      2      3      9      1      9      4      8      5      5      4      1      5
Vardas9524          Pavardė9524        7      7      2      10     7      5      8      8      2      7      8      7      6      3      9      4
Vardas9525          Pavardė9525        1      9      7      6      7      1      8      9      3      3      7      8      6      6      6      8
Vardas9526          Pavardė9526        3      4      3      6      4      5      2      6      9      8      10     1      8      4      4      8
Vardas9527          Pavardė9527        5      10     9      8      8      3      6      3      4      9      5      10     8      7      6      10
Vardas9528          Pavardė9528        2      7      6      9      9      5      2      9      7      3      10     6      9      5      1      7
Vardas9529          Pavardė9529        10     6      9      6      7      4      10     8      7      1      2      3      9      8      10     10
Vardas9530          Pavardė9530        2      10     1      4      4      3      1      5      7      2      6      10     1      7      10     5
Vardas9531          Pavardė9531        8      3      6      9      10     1      1      1      7      6      9      10     4      7      1      6
Vardas9532          Pavardė9532        10     7      6      6      2      5      4      6      10     2      9      7      7      3      2      3
Vardas9533          Pavardė9533        10     8      1      9      10     5      4      6      4      3      9      7      7      10     4      7
Vardas9534          Pavardė9534        9      3      4      5      4      4      3      4      5      9      7      6      5      6      9      7
Vardas9535          Pavardė9535        1      5      7      8      5      4      3      10     1      9      9      6      5      8      6      5
Vardas9536          Pavardė9536        3      9      8      4      5      6      9      7      1      4      7      3      1      5      7      4
Vardas9537          Pavardė9537        2      6      3      6      10     8      9      4      10     3      3      4      7      1      6      3
Vardas9538          Pavardė9538        1      5      3      3      6      4      5      8      4      1      9      2      4      5      3      6
Vardas9539          Pavardė9539        1      9      2      1      5      4      8      4      7      8      6      7      5      2      3      9
Vardas9540          Pavardė9540        6      5      7      7      8      4      8      7      6      1      8      4      5      9      7      8
Vardas9541          Pavardė9541        3      5      4      2      1      10     7      7      8      10     9      7      7      6      10     7
Vardas9542          Pavardė9542        5      2      7      2      3      9      6      2      4      10     8      8      2      7      8      2
Vardas9543          Pavardė9543        6      1      6      5      1      3      4      5      4      9      8      3      6      1      7      5
Vardas9544          Pavardė9544        4      1      2      7      4      8      7      2      3      9      4      7      4      2      10     2
Vardas9545          Pavardė9545        2      9      3      6      9      6      4      6      5      5      7      8      3      9      8      4
Vardas9546          Pavardė9546        6      1      1      8      1      2      8      9      6      8      7      10     4      7      6      5
Vardas9547          Pavardė9547        2      5      8      4      6      10     3      1      7      3      7      1      9      5      3      6
Vardas9548          Pavardė9548        1      4      6      10     5      8      2      1      8      10     6      4      1      4      5      9
Vardas9549          Pavardė9549        2      7      10     5      9      5      10     1      4      9      4      7      3      1      8      6
Vardas9550          Pavardė9550        8      7      9      1      8      2      9      8      4      7      6      1      7      2      6      7
Vardas9551          Pavardė9551        6      3      4      4      5      3      3      6      2      8      3      5      10     2      10     6
Vardas9552          Pavardė9552        5      8      7      4      8      7      5      10     8      8      3      6      9      1      2      3
Vardas9553          Pavardė9553        1      2      5      6      2      2      7      2      8      2      6      1      3      1      9      2
Vardas9554          Pavardė9554        4      10     8      2      7      10     2      7      1      9      7      5      7      8      2      6
Vardas9555          Pavardė9555        2      8      5      7      4      5      2      2      8      10     5      6      7      7      10     4
Vardas9556          Pavardė9556        6      6      8      8      9      10     6      9      10     8      4      9      9      2      4      10
Vardas9557          Pavardė9557        4      7      4      7      2      10     10     2      1      6      9      6      2      4      5      2
Vardas9558          Pavardė9558        1      3      6      2      3      9      9      5      1      5      1      2      4      1      7      7
Vardas9559          Pavardė9559        1      8      9      4      2      1      8      5      6      9      4      3      9      5      4      2
Vardas9560          Pavardė9560        6      8      10     8      2      10     3      9      9      7      1      3      2      9      2      8
Vardas9561          Pavardė9561        5      9      6      4      4      5      10     8      1      6      6      8      3      3      9      3
Vardas9562          Pavardė9562        9      2      8      7      3      4      6      6      10     2      8      5      5      5      6      8
Vardas9563          Pavardė9563        1      2      9      9      10     10     3      9      5      5      8      3      5      1      7      4
Vardas9564          Pavardė9564        9      5      5      1      6      8      10     7      4      1      4      6      7      2      7      8
Vardas9565          Pavardė9565        2      3      8      10     8      8      2      7      5      5      1      7      10     9      6      8
Vardas9566          Pavardė9566        3      9      1      4      6      3      3      4      1      8      9      2      3      4      8      9
Vardas9567          Pavardė9567        4      3      1      1      6      5      7      2      10     10     1      1      3      7      9      1
Vardas9568          Pavardė9568        1      8      5      4      4      2      6      2      3      4      10     6      8      1      7      8
Vardas9569          Pavardė9569        1      1      3      7      7      5      7      1      4      1      3      7      1      7      5      3
Vardas9570          Pavardė9570        4      2      7      8      8      5      6      3      3      6      2      2      3      9      2      2
Vardas9571          Pavardė9571        10     8      9      8      10     8      8      2      1      2      10     1      10     7      4      2
Vardas9572          Pavardė9572        2      4      4      6      8      2      8      4      7      10     3      4      10     1      3      3
Vardas9573          Pavardė9573        6      6      3      10     7      10     1      4      9      1      2      8      2      9      5      1
Vardas9574          Pavardė9574        7      8      3      10     10     5      10     4      10     9      2      10     9      7      1      6
Vardas9575          Pavardė9575        7      9      1      7      8      4      4      3      1      3      8      2      6      7      1      4
Vardas9576          Pavardė9576        5      4      7      5      1      5      1      1      3      6      8      4      3      9      8      3
Vardas9577          Pavardė9577        5      4      3      7      6      7      2      5      1      8      9      5      9      6      5      2
Vardas9578          Pavardė9578        9      6      2      1      7      4      6      10     10     9      8      1      5      1      8      10
Vardas9579          Pavardė9579        8      4      6      1      1      3      3      2      10     1      6      2      5      1      7      2
Vardas9580          Pavardė9580        6      10     8      10     3      5      8      9      8      7      2      9      4      8      9      1
Vardas9581          Pavardė9581        8      2      9      10     1      5      4      8      10     7      5      3      3      2      6      7
Vardas9582          Pavardė9582        8      3      4      4      5      10     6      6      10     1      6      9      1      1      9      4
Vardas9583          Pavardė9583        9      7      2      9      2      1      9      10     5      4      1      6      2      1      5      5
Vardas9584          Pavardė9584        4      2      4      5      6      4      7      8      10     5      4      8      7      3      5      10
Vardas9585          Pavardė9585        5      8      4      2      10     6      8      10     8      8      8      1      9      3      2      1
Vardas9586          Pavardė9586        9      7      10     2      7      7      3      9      6      4      2      6      10     2      8      5
Vardas9587          Pavardė9587        4      6      4      8      9      10     1      9      1      1      10     6      6      6      6      4
Vardas9588          Pavardė9588        3      3      3      9      3      9      10     10     10     8      9      8      5      9      1      10
Vardas9589          Pavardė9589        9      10     7      7      9      3      4      5      10     7      5      6      7      1      5      6
Vardas9590          Pavardė9590        6      8      5      1      3      6      9      1      10     1      4      6      6      6      3      7
Vardas9591          Pavardė9591        3      2      7      7      7      8      4      2      3      5      5      2      7      1      2      1
Vardas9592          Pavardė9592        3      5      9      1      2      7      6      5      8      10     6      5      2      8      10     3
Vardas9593          Pavardė9593        8      4      4      7      10     6      1      6      8      10     7      2      3      2      8      7
Vardas9594          Pavardė9594        5      8      6      6      9      5      1      5      7      1      3      7      4      7      1      1
Vardas9595          Pavardė9595        1      7      8      6      2      4      6      5      7      9      10     8      3      4      6      5
Vardas9596          Pavardė9596        10     4      10     7      5      7      10     2      6      3      5      1      2      9      6      1
Vardas9597          Pavardė9597        6      5      8      10     8      10     3      3      2      9      6      1      7      10     4      3
Vardas9598          Pavardė9598        7      10     7      7      6      5      9      1      7      6      5      4      4      1      7      10
Vardas9599          Pavardė9599        3      9      8      10     8      9      2      1      2      8      8      2      8      2      2      1
Vardas9600          Pavardė9600        7      10     1      1      7      7      4      7      2      1      6      9      9      8      10     7
Vardas9601          Pavardė9601        9      5      5      10     9      2      1      8      4      8      10     10     1      8      6      5
Vardas9602          Pavardė9602        2      2      6      5      1      2      9      8      5      4      1      2      7      3      8      9
Vardas9603          Pavardė9603        1      6      10     7      8      2      6      10     6      8      7      8      9      2      1      7
Vardas9604          Pavardė9604        6      4      7      9      1      8      1      6      7      2      8      9      6      9      4      2
Vardas9605          Pavardė9605        4      9      5      6      2      1      10     6      1      10     1      9      5      10     3      8
Vardas9606          Pavardė9606        3      1      8      2      9      8      1      10     2      2      7      2      10     8      7      5
Vardas9607          Pavardė9607        6      10     8      9      10     6      6      10     6      6      8      4      8      2      1      1
Vardas9608          Pavardė9608        5      4      9      4      9      3      10     5      7      1      8      10     1      3      5      2
Vardas9609          Pavardė9609        5      1      2      3      5      6      1      8      10     8      9      5      10     4      7      8
Vardas9610          Pavardė9610        4      8      6      6      10     6      6      6      5      3      8      4      1      10     10     8
Vardas9611          Pavardė9611        4      8      7      5      4      3      7      6      5      2      7      10     2      6      3      3
Vardas9612          Pavardė9612        5      9      6      5      3      10     2      4      7      10     5      2      4      3      7      9
Vardas9613          Pavardė9613        8      4      2      1      7      5      9      6      3      1      1      10     10     2      10     5
Vardas9614          Pavardė9614        9      4      9      8      2      6      1      7      6      7      8      5      3      5      10     3
Vardas9615          Pavardė9615        9      10     10     2      4      6      2      10     8      4      9      9      4      5      1      4
Vardas9616          Pavardė9616        8      2      6      4      9      3      8      5      2      6      6      3      3      8      2      1
